audio,text
train_converted/2722.wav,li long m jin tsin thak tsheh
train_converted/2723.wav,bo a gua tsit ma u si kan to ing kai thiann li e
train_converted/2724.wav,li phah ka tshiunn ai iong tshiu khi om leh oo na bo bai khin e si ke pue
train_converted/2725.wav,siu tioh kiong se e hua gi ing hiong tsiann tse tsu lin ui e hiau kong tai gi e lang tai gi kong khi lai ma si li li lak lak
train_converted/2726.wav,Ikea e mih kiann long tsiann tshoo siok iong bo gua ku to phainn khi ah
train_converted/2727.wav,lan ji tsap kui e lang e tang tsoo tsit tai ba suh khi hia
train_converted/2728.wav,hit e tsa poo tsiah kah pui lut lut
train_converted/2729.wav,an ne ooh
train_converted/2730.wav,kho ling lam poo tang poo e u tam poh a hoo pak poo tiong poo kho ling tioh ai tsu i sai pak hoo
train_converted/2731.wav,i kuann kah phih phih tshuah
train_converted/2732.wav,tsit hang tshai si gun thau ke tsiau thai e hoo lin sa bi su tsit e
train_converted/2733.wav,tshut khi lah
train_converted/2734.wav,eh suah be ing tsit khi tsiah mi tiam a
train_converted/2735.wav,tsiah e khuann be tshut jin sing kan tan e to li
train_converted/2736.wav,hit tsiah tsin phainn
train_converted/2737.wav,lan kin ni kui ke hue a long ti tai pak。
train_converted/2738.wav,gua si khuann be kuan si a put lah hit tsiong ooh tsiah kue tsi m tsai pai tshiu thau e ko sing lah
train_converted/2739.wav,it tah ue thau gi liau khoo gi su tah phue
train_converted/2740.wav,gua siunn m bian lah
train_converted/2741.wav,ia be hiau oh in an ne nih
train_converted/2742.wav,tsit ma lian Facebook e tang su tiunn long kuai kuai a thiann tiong kok e ue gua khuann honnh lan tai uan lang i au kho ling bo Facebook thang iong a
train_converted/2743.wav,tau tin ka sann hiannh tshut lai se
train_converted/2744.wav,tshi tiunnbo kuan tse tui i lai kong long si suan tiktshi tiunn ma bo beh kuan kok tsiong suan tik tui kong kiong li ik ah si te kiu sing thai u siann mih khuan ing hiong kan tann beh tso i u koh khah tse e suan hang
train_converted/2745.wav,e li si tsai iann gua e khuan king
train_converted/2746.wav,bo huat too liah Bashir kui an
train_converted/2747.wav,lai hoo gua khuann tsit e
train_converted/2748.wav,si kong i ui tioh kiat sok tsing tsong thong George W Bush lau loh lai e nng tiunn tsian tsing Iraq kah Afghanistan
train_converted/2749.wav,li tshui tsin tshio honnh
train_converted/2750.wav,sua loh lai ooh ka ti tsng tso peh sui tik guat hong a tsng tso hok su ka
train_converted/2751.wav,li kam u ji B e ian pit na u tshiann tsioh gua gua bin a tsai beh khi kho tshi
train_converted/2752.wav,soo i siong kiann lang kong lan bo khang khue ho tso iah si tso bo khang khue
train_converted/2753.wav,tai bun e khi poo khah uann it tit kau tsit se ki ji tsap it se ki tsiah khai si
train_converted/2754.wav,ha e
train_converted/2755.wav,hennh lah
train_converted/2756.wav,tsui bang bang tshian ban m thang sai tshia ai kio ke ting tshia huinn tit lian tsiu long khai a mai khiam tse m tsiann tsinn lah
train_converted/2757.wav,tsioh kut kut put si ka lauh
train_converted/2758.wav,na tioh kau tai
train_converted/2759.wav,tenn bun e bang ka tsiok u ge sut ke tat e huan ging tak ke lai koo kiong him siong
train_converted/2760.wav,tshang a kah tshai thau long peh tshang tshang
train_converted/2761.wav,bing bing tsha tsap kui gua phio to tong suan ah
train_converted/2762.wav,li lau su
train_converted/2763.wav,tsit nia lai khoo siann mih lang e
train_converted/2764.wav,li kam uㄦˋB e ian pit
train_converted/2765.wav,tsit jim li tiunn si a pin peh tioh m
train_converted/2766.wav,ti uah tang tiong sim konn konn khun siong siong konn hit khuan gu teh khun e siann
train_converted/2767.wav,mi sio i ling e poo hun bo liat tshut lai
train_converted/2768.wav,tse bak tsiu tshan tshiunn a i tsiah tua lui
train_converted/2769.wav,kam si kah tsit kua ban pin nng e sio tsia leh kong ue
train_converted/2770.wav,lin tshit a beh khi ah si m khi
train_converted/2771.wav,i thau khak noo sin khi ah mai tshap i
train_converted/2772.wav,a tsi lang kheh khi kheh khi
train_converted/2773.wav,tsit king tiam be e oo lin gioo long kai kui
train_converted/2774.wav,gua thiann tioh li beh ke ah e siau sit
train_converted/2775.wav,ui tioh tsuann iunn m tsai lang e sim kuann
train_converted/2776.wav,u e lang lian kua tsi si ui tioh khi kha la oo khe e si tsun e sai ti ping iu e bin thau tsing tshia iann tsit e
train_converted/2777.wav,ah i gua leh
train_converted/2778.wav,B tu liau a N V N su tsoo i gua koh tsing li ki thann su tsoo tshin tshiunn P N kai su──mia su N V mia su──tong su D a hu su──hing iong su D V hu su──tong su V R tong su──tai bing su ting
train_converted/2779.wav,kin a jit tshu lai u lang kheh
train_converted/2780.wav,lan tsit tsam tshut huat tioh e poo sann tiam gua tsiah e kau ka gi
train_converted/2781.wav,a tsng kam moo a pai thok li the i tshing ka
train_converted/2782.wav,he jiak kuh tioh ai iong pat tai mi sin tsiah tshia e lai
train_converted/2783.wav,be a tsau pi iunn a kin
train_converted/2784.wav,gua iann tioh a ma tshut mng a
train_converted/2785.wav,an lah tsia u gua ti leh it ting lai jioo bu lah
train_converted/2786.wav,eh
train_converted/2787.wav,tsiah li beh tsiah lah
train_converted/2788.wav,bun tsiunn in iong tsit king koo bun kong si e kong huat bi lai e ke siau sim tsi kho ling hing sing tsit e iah giam tai tai khai si tsit thang si tsap goo khoo kau lak tsap goo khoo bi kim tsi kan na si ke siau pi tsit e huan ui khah ke iah gam tsioh iu giap tsia e kiam san na khah kuan in e tsing san
train_converted/2789.wav,tui khing hun bio ngia tshiann li hu ong ia tsian ong iam tiann khi thau koo
train_converted/2790.wav,gi su e soo liong tsuan lo u nng pah si tsap sann ban lak tshing goo pah kau tsap kau e han lo u si pah khong goo ban tsit tshing tsit pah kau tsap goo e
train_converted/2791.wav,in hoo tshat a thau theh kau tsap peh ban khoo
train_converted/2792.wav,tsa tng tsiah pa tsiah ka hing li thua loh lai it lau e tua thiann peh tiam puann ti it lau e tua thiann sio tan pang khah hainn hoo kui tai lan an sng peh tiam si tsap tshut huat tsin hing te ji kang e hing ting
train_converted/2793.wav,kam u lu kheh beh tse XZ pat liok ngoo pan ki ting ki mng tih beh kuainn looh
train_converted/2794.wav,oo ne sang li e khui khau ma mai hiah ni phainn li sing tse loh lai u siann mih tai tsi lan ho ho a kong lah honnh
train_converted/2795.wav,Hillary Clinton ti tsit e si tsun tso tsit e suan se
train_converted/2796.wav,gua bang tioh u lang giah kiam an sng thai lang
train_converted/2797.wav,ji su lui bun tue
train_converted/2798.wav,li tsit pai tshua thuan it ting theh tioh kai tse khoo mi siong honnh
train_converted/2799.wav,hue tam e kiat ko ma bo hoo lang i gua bi kok si taitsap tsi ti hit kang tai sing huat piau e tsit phinn bun tsiong kong bi kok e po tsing
train_converted/2800.wav,tsit tsun jip khi lai bin tsiah ioh a
train_converted/2801.wav,tshing uai siat tsuh khuann khi lai khah u tsing sin
train_converted/2802.wav,pun tsiann ho se ho se e hit liap suann tsit ma khuann khi lai to tshin tshiunn hoo to a siah khi tsit tua te e hing
train_converted/2803.wav,tshit peh tsap ni tsing e tai tsi tshin tshiunn tsau be ting teh go teh seh
train_converted/2804.wav,ling gua lai bin u tsit e suan hang si gin a koo su lai te bo kho ling tshut hian e tshiann tsi tshut si to tsit e goo hun
train_converted/2805.wav,ah an ne gua kin theh lai khi hoo i
train_converted/2806.wav,ho ah hioh
train_converted/2807.wav,lai khuann tsia oo honnh
train_converted/2808.wav,ma li u si tioh ing siang tshiu lai am i e bak tsiu u si that bat i e hi khang kiann liau khuann tioh sim mih thiann tioh sim mih sit tsai ma li sue sue e sim long bo huat too thang tam tng tsit tsiong e kiann hiann
train_converted/2809.wav,kua siann lu lai lu ua kin thiann khai tshin tshiunn si siau lian ke e khuan
train_converted/2810.wav,V N su tsoo e poo hun tsuan lo e poo hun tsin ho ui mi thong ke pio thau tsing lak tsap si e su tsoo lai te to thang king tshut tsin tsiann hu hap V N e su tsoo m koh han lo e poo hun to tsiann bai
train_converted/2811.wav,li si tso m tioh siannh bo na tioh tsiah ni kho lian
train_converted/2812.wav,pe bu tsa si sing jian tsu iu lah
train_converted/2813.wav,pi lun kong na si tshiunn siong phah tsiat hoo li kang tsit e si tsun ti li m tsai e tsing hing ha siu tsip li e tsu sin tse kam u li u kau tsap it pha e siu hong tsia jin ui tse bo li
train_converted/2814.wav,na ho lin i au tioh ai tui gua it sim it i be tang koh khi tsiap kin pat lang
train_converted/2815.wav,i khuann tian si bo
train_converted/2816.wav,kau tsong ing bun pan e thong lu u sann ban tshit tshing gua ji
train_converted/2817.wav,tsit khuan ioh a tsu iau iong ti ti iunn hin
train_converted/2818.wav,si tsap goo gin a koo su e ki buat kho kng
train_converted/2819.wav,tua han liau au tak ke iu guan hoo siong the tshinn
train_converted/2820.wav,li tshiam kui ho gua an sng tshiam nng tshenn it khong pong ji khong
train_converted/2821.wav,lan beh lai khi seh ke a sing kio a kiat ka tsit kua mih kiann khng lue han too pa kuh
train_converted/2822.wav,m kuan siann mih tsing hing tui lin khuan e kan siap lu tsio lu ho
train_converted/2823.wav,li tsit e ho ko koh
train_converted/2824.wav,gua si a hong kok ui kuan tsiong ping iu tak ke gau tsa
train_converted/2825.wav,tak ke long ai lim khong buh thng
train_converted/2826.wav,i e sing khu nge khiauh khiauh
train_converted/2827.wav,hui ling ki na tse kau ui tshiann tak ke tsiau tsing au loh ki kau khong kio e si tshiann tak ke ti khong kio tshut khau hia hioh khun sio tan
train_converted/2828.wav,tsong si i ti sit tse su iong siong u khah kuan e khan lian ma the kiong tsuan ka tsham kho kah gian kiu e hong hiong
train_converted/2829.wav,soo ti lan tsit tsap tang khah tse si sia lai tsham ka pi sai iong pi sai than soo hui lai kik ka ki khi sia pi sai liau tsok phin ke ke kiam kiam u tah khi li bang loo ting tsit kui tang na tah koh e hu lok im hong thiann tsiau lan ka khuann u hing tshu thak e ma si tsin tsio soo
train_converted/2830.wav,tan tsit e ku kong beh lai li ai tshut lai ka lang ai sat tsuh tsit e
train_converted/2831.wav,tsit king png tiam e ne tsiang long tsiok u le mau e
train_converted/2832.wav,suan kah tsiah ni bat tioh
train_converted/2833.wav,tsit ma e lang long tsiah gua khau khah tse soo i kai tse lang long u khiam bi ta bin
train_converted/2834.wav,si tsit thau bing e tshiu ng koh tio tsit tsiah iu siu e iah a kiat kun ki koh kun tsit ian u hue tshau e lueh su khuann lo phoh tsin koh tai hong
train_converted/2835.wav,ah li tsit poo ia bo thong hit poo ia bo thong
train_converted/2836.wav,bo li to ka gua po nia gun tsa boo kiann na u tai tsi lin pe m pang li suah
train_converted/2837.wav,gua si khiam li si lang tse m pat lang m khi long ah kan tann beh lai long gua
train_converted/2838.wav,tsit ma si hun be put tshinn
train_converted/2839.wav,tik a huat tshut inn inn uainn uainn e siann
train_converted/2840.wav,tshiann khi gua khau tan ioh tuann kah kian po khah
train_converted/2841.wav,tsit ma bo lang e tioh khoo le lah ah
train_converted/2842.wav,goo tiam sann mia su e tong su tah phue kah tong su e mia su tah phue
train_converted/2843.wav,a pinn a hong khu ah tsu iau si hong tsi tshuan king kah ian biat tsing ki
train_converted/2844.wav,he tai tian tong tshia tsau be tin tang khiong kiann si bo tian a ai ka i e bat te lih kheh tshut lai tshiong tian tsit e
train_converted/2845.wav,li lai thiann siann lang leh tshiunn kua
train_converted/2846.wav,sann hun tsi it e oo lang lam sing tsit si lang siong bo e jip khi tsit pai long a lai
train_converted/2847.wav,pinn a hit tsit kua lang thiann tioh siau lian ke an ne kong long tshio kah hi ha kio kong tsit e lang thau khak tiann tioh u bun te
train_converted/2848.wav,tsit ki phinn a si tai gi phinn e hi bang tai uan lang e kia thok gua put tsun jim ho lang lai tsoo tong
train_converted/2849.wav,tai gi e hak sip kam u su iau tsu i gi su tah phue
train_converted/2850.wav,ti thai ping iunn tsia u tsit liap tsiok kau e hun tsit liap hun to si jiat tai sing ke khi ap
train_converted/2851.wav,kha tshng tau sih nah
train_converted/2852.wav,li sing niu tsit e a sai su tsiah be kong be tng khi tsiah huat kak tshing be lueh
train_converted/2853.wav,tsit ma luah lang kau ah ai sirh khu lin mu e siau loo kai ho
train_converted/2854.wav,tsit tiunn sin iong khah e khah ho si su ji it khong tshit ngoo liok liok ji ngoo pat kiu sam kiu khong pat ing kai si Master khah
train_converted/2855.wav,C i hoo tai hua su tian ka mi ah si CR hun soo khah kuan e nng e tuann im tsiat su e gi su tah phue liah tshut lai tso jin kang kiam tsa kho lu tsiong tsia e gi su ka jip su tian
train_converted/2856.wav,ki lian soo u e it tshe tsong u tsit jit e li lan ji khi tong tso si ma ho tong tso oo gian luan gi ma bo tsha
train_converted/2857.wav,lim tsiu mai sai tshia sai tshia mai lim tsiu
train_converted/2858.wav,li kam bat khi seh kue Uniqlo i u lai lan tsia khui tsit king tiam
train_converted/2859.wav,Rothkopf kong jin ui tiong tong bun te kah bi kok bo ti tai e lang ai liau kai tsit tsun bo huat sing ping bo tai piau bi lai be huat sing
train_converted/2860.wav,li ho tse si gua e me si bin ting u gun kong si e tsu tsi kah tian ue
train_converted/2861.wav,li bo i e sann siann khiau
train_converted/2862.wav,ah lian senn tsit tsiah ka tsuah to bo lah
train_converted/2863.wav,lang tsa to siu tann tng tshu ah gun suah tsit hun long be be tiau
train_converted/2864.wav,pue ling ki pue kau tsap kong li kuan e si ki tiunn e kuainn tiau an tsuan tua tsi si ting na u tioh pian soo e lu kheh kau si to e tang ka an tsuan tua pak khui ki thann e lu kheh na bo tik piat su iau to ke siok ka an tsuan tua ha hoo ho thang po hoo ka ti e an tsuan
train_converted/2865.wav,ka siong hing tong tsu sin kho ki e phoo phian tua kui boo e po hing lu lai lu phainn am kham tsin kin to thuan phian se kai
train_converted/2866.wav,kau tshai siat ke liau bai tian to oh ka phainn oh
train_converted/2867.wav,beh khuann e lai tsia pai tui honnh
train_converted/2868.wav,tui tsiah e ke bah hi bah bi kau ing e ue sing tsua lio tsu a sann khoo m kuan si ji tshiu e ah si tsuan sin e ke siau tsin siok
train_converted/2869.wav,koh kann kong liok tsai tsu se siong ki hannh
train_converted/2870.wav,oo thau khok a si tiong ke hai puat e tsiau lui tai tang e tshiu na kue tsi hng kong hng long khuann e tioh in e iann jiah
train_converted/2871.wav,gua kah li penn lo
train_converted/2872.wav,kin kiann lah
train_converted/2873.wav,lan lai giang khuann siang sing tshut lai pi sai
train_converted/2874.wav,tsok tsia jin ui Obama u jin tshing tsit e hok tsap e se kai sin hing se
train_converted/2875.wav,ma
train_converted/2876.wav,au lai liau khing ki kho tok tik e khoo tuann khau khiunn ti kua a hi tauh tauh a phah hiang mia ho
train_converted/2877.wav,li kah kiong lok sia u siann mih kuan he
train_converted/2878.wav,hoo gua
train_converted/2879.wav,ui tioh li i tsiah tsiah tse khoo
train_converted/2880.wav,bo kho ling lah na u lang tshua be tioh
train_converted/2881.wav,king tsiok lin kian khong khuai lok ban su lu i tsai hue
train_converted/2882.wav,tsing king e a
train_converted/2883.wav,tong tso gun si khang khui honnh
train_converted/2884.wav,m tsit ma kui tiam ah
train_converted/2885.wav,hennh
train_converted/2886.wav,ga suh loo tsit puann pai a bo tshit be gua iu lah
train_converted/2887.wav,lin na bo khi hiam iong me li a pang lue tso tsong hong to tsin sui ah
train_converted/2888.wav,tshui tshui tshiann li siong sin gua
train_converted/2889.wav,ah lai lai lai thiam ting tua hu kui lai lai lai
train_converted/2890.wav,gua tsit e tsa boo lang na u su iau lang tsiau koo lah
train_converted/2891.wav,suann ting bo te thing ai sai loh khi suann kha tshue ui
train_converted/2892.wav,li ti leh kong siann hue kann u lang koo i hai i puah loh khi si m
train_converted/2893.wav,kin a jit khah be kuann
train_converted/2894.wav,lin tsiann sit tsiann gau tsiah neh gua phu e inn a long tsong theh tshut lai be a bo tsiah tioh e lang bin a tsai tsiah koh lai looh han tsing li u tam poh a be kham tsit huan
train_converted/2895.wav,se kai tsioh iu ke siau tsu ku ni tua loh kau tann bo siann khi sik
train_converted/2896.wav,suan kah tsiah ni kin tioh
train_converted/2897.wav,tsiann pah ban lang tsiunn ke thau khong gi
train_converted/2898.wav,ti tshah lu tse ki kim tsi sng tsui e soo tsai siu tsui lu hian si e tshut iu ing e ki sut
train_converted/2899.wav,heh tse gun kang the e ing tshan a ah tsit ui hoo i tse lah
